0 Branching ratio for CH2O      Total        2 branches
Lambda        Total        H/CHO            H2/CO
3582.35   1.64E-22  0.00E+00  1.97E-23
3583.35   1.45E-22  0.00E+00  1.69E-23
3584.35   1.43E-22  0.00E+00  1.61E-23
3585.35   1.39E-22  0.00E+00  1.51E-23
3586.35   1.32E-22  0.00E+00  1.38E-23
3587.35   1.26E-22  0.00E+00  1.27E-23
3588.35   1.18E-22  0.00E+00  1.14E-23
3589.35   1.05E-22  0.00E+00  9.72E-24
3590.35   1.08E-22  0.00E+00  9.50E-24
3591.35   1.12E-22  0.00E+00  9.32E-24
3592.35   8.80E-23  0.00E+00  6.88E-24
3593.35   1.00E-22  0.00E+00  7.33E-24
3594.35   8.66E-23  0.00E+00  5.91E-24
3595.35   9.98E-23  0.00E+00  6.31E-24
3596.35   9.23E-23  0.00E+00  5.38E-24
3597.35   9.14E-23  0.00E+00  4.86E-24
3598.35   1.01E-22  0.00E+00  4.89E-24
3599.35   8.60E-23  0.00E+00  3.72E-24
3600.35   8.69E-23  0.00E+00  3.35E-24
3601.35   8.55E-23  0.00E+00  2.96E-24
3602.35   9.63E-23  0.00E+00  2.95E-24
3603.35   7.43E-23  0.00E+00  1.98E-24
3604.35   8.19E-23  0.00E+00  1.85E-24
3605.35   8.25E-23  0.00E+00  1.53E-24
3606.35   8.47E-23  0.00E+00  1.24E-24
3607.35   8.70E-23  0.00E+00  9.20E-25
3608.35   9.19E-23  0.00E+00  6.05E-25
3609.35   9.07E-23  0.00E+00  2.34E-25
3610.35   8.96E-23  0.00E+00  0.00E+00
3611.35   9.25E-23  0.00E+00  0.00E+00
3612.35   9.72E-23  0.00E+00  0.00E+00
3613.35   1.18E-22  0.00E+00  0.00E+00
3614.36   1.52E-22  0.00E+00  0.00E+00
3615.36   1.69E-22  0.00E+00  0.00E+00
3616.36   2.14E-22  0.00E+00  0.00E+00
3617.36   1.78E-22  0.00E+00  0.00E+00
3618.36   1.68E-22  0.00E+00  0.00E+00
3619.36   1.93E-22  0.00E+00  0.00E+00
3620.36   2.16E-22  0.00E+00  0.00E+00
3621.36   2.48E-22  0.00E+00  0.00E+00
3622.36   2.52E-22  0.00E+00  0.00E+00
3623.36   2.48E-22  0.00E+00  0.00E+00
3624.36   2.15E-22  0.00E+00  0.00E+00
3625.36   1.99E-22  0.00E+00  0.00E+00
3626.36   1.84E-22  0.00E+00  0.00E+00
3627.36   1.69E-22  0.00E+00  0.00E+00
3628.36   1.55E-22  0.00E+00  0.00E+00
3629.36   1.43E-22  0.00E+00  0.00E+00
3630.36   1.30E-22  0.00E+00  0.00E+00
3631.36   1.22E-22  0.00E+00  0.00E+00
3632.36   1.14E-22  0.00E+00  0.00E+00
3633.36   1.09E-22  0.00E+00  0.00E+00
3634.36   1.05E-22  0.00E+00  0.00E+00
3635.36   9.94E-23  0.00E+00  0.00E+00
3636.36   9.55E-23  0.00E+00  0.00E+00
3637.36   9.48E-23  0.00E+00  0.00E+00
3638.36   9.02E-23  0.00E+00  0.00E+00
3639.36   9.90E-23  0.00E+00  0.00E+00
3640.36   9.47E-23  0.00E+00  0.00E+00
3641.36   8.71E-23  0.00E+00  0.00E+00
3642.36   1.03E-22  0.00E+00  0.00E+00
3643.36   9.05E-23  0.00E+00  0.00E+00
3644.36   9.50E-23  0.00E+00  0.00E+00
3645.36   9.49E-23  0.00E+00  0.00E+00
3646.36   9.40E-23  0.00E+00  0.00E+00
3647.36   9.02E-23  0.00E+00  0.00E+00
3648.36   9.04E-23  0.00E+00  0.00E+00
3649.36   9.17E-23  0.00E+00  0.00E+00
3650.36   8.41E-23  0.00E+00  0.00E+00
3651.36   7.66E-23  0.00E+00  0.00E+00
3652.36   8.69E-23  0.00E+00  0.00E+00
3653.36   8.78E-23  0.00E+00  0.00E+00
3654.36   8.63E-23  0.00E+00  0.00E+00
3655.36   8.30E-23  0.00E+00  0.00E+00
3656.36   8.54E-23  0.00E+00  0.00E+00
3657.36   8.81E-23  0.00E+00  0.00E+00
3658.36   8.76E-23  0.00E+00  0.00E+00
3659.36   8.14E-23  0.00E+00  0.00E+00
3660.36   8.48E-23  0.00E+00  0.00E+00
3661.36   8.58E-23  0.00E+00  0.00E+00
3662.36   8.56E-23  0.00E+00  0.00E+00
3663.36   8.97E-23  0.00E+00  0.00E+00
3664.36   8.63E-23  0.00E+00  0.00E+00
3665.36   8.37E-23  0.00E+00  0.00E+00
3666.36   9.09E-23  0.00E+00  0.00E+00
3667.36   8.56E-23  0.00E+00  0.00E+00
3668.36   8.67E-23  0.00E+00  0.00E+00
3669.36   8.92E-23  0.00E+00  0.00E+00
3670.36   9.28E-23  0.00E+00  0.00E+00
3671.36   9.40E-23  0.00E+00  0.00E+00
3672.36   8.92E-23  0.00E+00  0.00E+00
3673.36   1.02E-22  0.00E+00  0.00E+00
3674.36   9.55E-23  0.00E+00  0.00E+00
3675.36   1.03E-22  0.00E+00  0.00E+00
3676.36   1.24E-22  0.00E+00  0.00E+00
3677.36   1.03E-22  0.00E+00  0.00E+00
3678.36   1.24E-22  0.00E+00  0.00E+00
3679.36   1.17E-22  0.00E+00  0.00E+00
3680.36   1.16E-22  0.00E+00  0.00E+00
3681.36   2.71E-22  0.00E+00  0.00E+00
3682.37   1.53E-22  0.00E+00  0.00E+00
3683.37   1.33E-22  0.00E+00  0.00E+00
3684.37   2.11E-22  0.00E+00  0.00E+00
3685.37   1.47E-22  0.00E+00  0.00E+00
3686.37   2.01E-22  0.00E+00  0.00E+00
3687.37   3.36E-22  0.00E+00  0.00E+00
3688.37   1.85E-22  0.00E+00  0.00E+00
3689.37   2.80E-22  0.00E+00  0.00E+00
3690.37   2.39E-22  0.00E+00  0.00E+00
3691.37   2.20E-22  0.00E+00  0.00E+00
3692.37   5.68E-22  0.00E+00  0.00E+00
3693.37   2.98E-22  0.00E+00  0.00E+00
3694.37   3.90E-22  0.00E+00  0.00E+00
3695.37   3.95E-22  0.00E+00  0.00E+00
3696.37   3.29E-22  0.00E+00  0.00E+00
3697.37   6.18E-22  0.00E+00  0.00E+00
3698.37   6.11E-22  0.00E+00  0.00E+00
3699.37   8.73E-22  0.00E+00  0.00E+00
3700.37   8.07E-22  0.00E+00  0.00E+00
3701.37   6.88E-22  0.00E+00  0.00E+00
3702.37   6.38E-22  0.00E+00  0.00E+00
3703.37   6.45E-22  0.00E+00  0.00E+00
3704.37   7.39E-22  0.00E+00  0.00E+00
3705.37   8.08E-22  0.00E+00  0.00E+00
3706.37   7.99E-22  0.00E+00  0.00E+00
3707.37   7.60E-22  0.00E+00  0.00E+00
3708.37   6.56E-22  0.00E+00  0.00E+00
3709.37   5.75E-22  0.00E+00  0.00E+00
3710.37   5.36E-22  0.00E+00  0.00E+00
3711.37   4.87E-22  0.00E+00  0.00E+00
3712.37   4.06E-22  0.00E+00  0.00E+00
3713.37   3.62E-22  0.00E+00  0.00E+00
3714.37   3.13E-22  0.00E+00  0.00E+00
3715.37   2.93E-22  0.00E+00  0.00E+00
3716.37   2.61E-22  0.00E+00  0.00E+00
3717.37   2.41E-22  0.00E+00  0.00E+00
3718.37   2.15E-22  0.00E+00  0.00E+00
3719.37   1.91E-22  0.00E+00  0.00E+00
3720.37   1.79E-22  0.00E+00  0.00E+00
3721.37   1.76E-22  0.00E+00  0.00E+00
3722.37   1.61E-22  0.00E+00  0.00E+00
3723.37   1.49E-22  0.00E+00  0.00E+00
3724.37   1.37E-22  0.00E+00  0.00E+00
3725.37   1.42E-22  0.00E+00  0.00E+00
3726.37   1.31E-22  0.00E+00  0.00E+00
3727.37   1.20E-22  0.00E+00  0.00E+00
3728.37   1.06E-22  0.00E+00  0.00E+00
3729.37   1.11E-22  0.00E+00  0.00E+00
3730.37   1.12E-22  0.00E+00  0.00E+00
3731.37   1.06E-22  0.00E+00  0.00E+00
3732.37   1.12E-22  0.00E+00  0.00E+00
3733.37   9.84E-23  0.00E+00  0.00E+00
3734.37   9.65E-23  0.00E+00  0.00E+00
3735.37   1.02E-22  0.00E+00  0.00E+00
3736.37   9.63E-23  0.00E+00  0.00E+00
3737.37   9.68E-23  0.00E+00  0.00E+00
3738.37   9.10E-23  0.00E+00  0.00E+00
3739.37   8.86E-23  0.00E+00  0.00E+00
3740.37   9.06E-23  0.00E+00  0.00E+00
3741.37   9.13E-23  0.00E+00  0.00E+00
3742.37   9.14E-23  0.00E+00  0.00E+00
3743.37   8.66E-23  0.00E+00  0.00E+00
3744.37   8.78E-23  0.00E+00  0.00E+00
3745.37   8.80E-23  0.00E+00  0.00E+00
3746.37   8.02E-23  0.00E+00  0.00E+00
3747.37   8.48E-23  0.00E+00  0.00E+00
3748.37   8.61E-23  0.00E+00  0.00E+00
3749.37   8.56E-23  0.00E+00  0.00E+00
3750.38   8.11E-23  0.00E+00  0.00E+00
3751.38   8.62E-23  0.00E+00  0.00E+00
3752.38   8.82E-23  0.00E+00  0.00E+00
3753.38   8.77E-23  0.00E+00  0.00E+00
3754.38   9.33E-23  0.00E+00  0.00E+00
3755.38   7.58E-23  0.00E+00  0.00E+00
3756.38   8.40E-23  0.00E+00  0.00E+00
3757.38   9.49E-23  0.00E+00  0.00E+00
3758.38   1.01E-22  0.00E+00  0.00E+00
3759.38   1.01E-22  0.00E+00  0.00E+00
3760.38   0.00E+00  0.00E+00  0.00E+00
3761.38   0.00E+00  0.00E+00  0.00E+00
3762.38   0.00E+00  0.00E+00  0.00E+00
3763.38   0.00E+00  0.00E+00  0.00E+00
3764.38   0.00E+00  0.00E+00  0.00E+00
3765.38   0.00E+00  0.00E+00  0.00E+00
3766.38   0.00E+00  0.00E+00  0.00E+00
3767.38   0.00E+00  0.00E+00  0.00E+00
3768.38   0.00E+00  0.00E+00  0.00E+00
3769.38   0.00E+00  0.00E+00  0.00E+00
3770.38   0.00E+00  0.00E+00  0.00E+00
3771.38   0.00E+00  0.00E+00  0.00E+00
3772.38   0.00E+00  0.00E+00  0.00E+00
3773.38   0.00E+00  0.00E+00  0.00E+00
3774.38   0.00E+00  0.00E+00  0.00E+00
3775.38   0.00E+00  0.00E+00  0.00E+00
3776.38   0.00E+00  0.00E+00  0.00E+00
3777.38   0.00E+00  0.00E+00  0.00E+00
3778.38   0.00E+00  0.00E+00  0.00E+00
3779.38   0.00E+00  0.00E+00  0.00E+00
3780.38   0.00E+00  0.00E+00  0.00E+00
3781.38   0.00E+00  0.00E+00  0.00E+00
3782.38   0.00E+00  0.00E+00  0.00E+00
3783.38   0.00E+00  0.00E+00  0.00E+00
3784.38   0.00E+00  0.00E+00  0.00E+00
3785.38   0.00E+00  0.00E+00  0.00E+00
3786.38   0.00E+00  0.00E+00  0.00E+00
3787.38   0.00E+00  0.00E+00  0.00E+00
3788.38   0.00E+00  0.00E+00  0.00E+00
3789.38   0.00E+00  0.00E+00  0.00E+00
3790.38   0.00E+00  0.00E+00  0.00E+00
3791.38   0.00E+00  0.00E+00  0.00E+00
3792.38   0.00E+00  0.00E+00  0.00E+00
3793.38   0.00E+00  0.00E+00  0.00E+00
3794.38   0.00E+00  0.00E+00  0.00E+00
3795.38   0.00E+00  0.00E+00  0.00E+00
3796.38   0.00E+00  0.00E+00  0.00E+00
3797.38   0.00E+00  0.00E+00  0.00E+00
3798.38   0.00E+00  0.00E+00  0.00E+00
3799.38   0.00E+00  0.00E+00  0.00E+00
3800.38   0.00E+00  0.00E+00  0.00E+00
3801.38   0.00E+00  0.00E+00  0.00E+00
3802.38   0.00E+00  0.00E+00  0.00E+00
3803.38   0.00E+00  0.00E+00  0.00E+00
3804.38   0.00E+00  0.00E+00  0.00E+00
3805.38   0.00E+00  0.00E+00  0.00E+00
3806.38   0.00E+00  0.00E+00  0.00E+00
3807.38   0.00E+00  0.00E+00  0.00E+00
3808.38   0.00E+00  0.00E+00  0.00E+00
3809.38   0.00E+00  0.00E+00  0.00E+00
3810.38   0.00E+00  0.00E+00  0.00E+00
3811.38   0.00E+00  0.00E+00  0.00E+00
3812.38   0.00E+00  0.00E+00  0.00E+00
3813.38   0.00E+00  0.00E+00  0.00E+00
3814.38   0.00E+00  0.00E+00  0.00E+00
3815.38   0.00E+00  0.00E+00  0.00E+00
3816.38   0.00E+00  0.00E+00  0.00E+00
3817.38   0.00E+00  0.00E+00  0.00E+00
3818.39   0.00E+00  0.00E+00  0.00E+00
3819.39   0.00E+00  0.00E+00  0.00E+00
3820.39   0.00E+00  0.00E+00  0.00E+00
3821.39   0.00E+00  0.00E+00  0.00E+00
3822.39   0.00E+00  0.00E+00  0.00E+00
3823.39   0.00E+00  0.00E+00  0.00E+00
3824.39   0.00E+00  0.00E+00  0.00E+00
3825.39   0.00E+00  0.00E+00  0.00E+00
3826.39   0.00E+00  0.00E+00  0.00E+00
3827.39   0.00E+00  0.00E+00  0.00E+00
3828.39   0.00E+00  0.00E+00  0.00E+00
3829.39   0.00E+00  0.00E+00  0.00E+00
3830.39   0.00E+00  0.00E+00  0.00E+00
3831.39   0.00E+00  0.00E+00  0.00E+00
3832.39   0.00E+00  0.00E+00  0.00E+00
3833.39   0.00E+00  0.00E+00  0.00E+00
3834.39   0.00E+00  0.00E+00  0.00E+00
3835.39   0.00E+00  0.00E+00  0.00E+00
3836.39   0.00E+00  0.00E+00  0.00E+00
3837.39   0.00E+00  0.00E+00  0.00E+00
3838.39   0.00E+00  0.00E+00  0.00E+00
3839.39   0.00E+00  0.00E+00  0.00E+00
3840.39   0.00E+00  0.00E+00  0.00E+00
3841.39   0.00E+00  0.00E+00  0.00E+00
3842.39   0.00E+00  0.00E+00  0.00E+00
3843.39   0.00E+00  0.00E+00  0.00E+00
3844.39   0.00E+00  0.00E+00  0.00E+00
3845.39   0.00E+00  0.00E+00  0.00E+00
3846.39   0.00E+00  0.00E+00  0.00E+00
3847.39   0.00E+00  0.00E+00  0.00E+00
3848.39   0.00E+00  0.00E+00  0.00E+00
3849.39   0.00E+00  0.00E+00  0.00E+00
3850.39   0.00E+00  0.00E+00  0.00E+00
3851.39   0.00E+00  0.00E+00  0.00E+00
3852.39   0.00E+00  0.00E+00  0.00E+00
3853.39   0.00E+00  0.00E+00  0.00E+00
3854.39   0.00E+00  0.00E+00  0.00E+00
3855.39   0.00E+00  0.00E+00  0.00E+00
3856.39   0.00E+00  0.00E+00  0.00E+00
3857.39   0.00E+00  0.00E+00  0.00E+00
3858.39   0.00E+00  0.00E+00  0.00E+00
3859.39   0.00E+00  0.00E+00  0.00E+00
3860.39   0.00E+00  0.00E+00  0.00E+00
3861.39   0.00E+00  0.00E+00  0.00E+00
3862.39   0.00E+00  0.00E+00  0.00E+00
3863.39   0.00E+00  0.00E+00  0.00E+00
3864.39   0.00E+00  0.00E+00  0.00E+00
3865.39   0.00E+00  0.00E+00  0.00E+00
3866.39   0.00E+00  0.00E+00  0.00E+00
3867.39   0.00E+00  0.00E+00  0.00E+00
3868.39   0.00E+00  0.00E+00  0.00E+00
3869.39   0.00E+00  0.00E+00  0.00E+00
3870.39   0.00E+00  0.00E+00  0.00E+00
3871.39   0.00E+00  0.00E+00  0.00E+00
3872.39   0.00E+00  0.00E+00  0.00E+00
3873.39   0.00E+00  0.00E+00  0.00E+00
3874.39   0.00E+00  0.00E+00  0.00E+00
3875.39   0.00E+00  0.00E+00  0.00E+00
3876.39   0.00E+00  0.00E+00  0.00E+00
3877.39   0.00E+00  0.00E+00  0.00E+00
3878.39   0.00E+00  0.00E+00  0.00E+00
3879.39   0.00E+00  0.00E+00  0.00E+00
3880.39   0.00E+00  0.00E+00  0.00E+00
3881.39   0.00E+00  0.00E+00  0.00E+00
3882.39   0.00E+00  0.00E+00  0.00E+00
3883.39   0.00E+00  0.00E+00  0.00E+00
3884.39   0.00E+00  0.00E+00  0.00E+00
3885.39   0.00E+00  0.00E+00  0.00E+00
3886.40   0.00E+00  0.00E+00  0.00E+00
3887.40   0.00E+00  0.00E+00  0.00E+00
3888.40   0.00E+00  0.00E+00  0.00E+00
3889.40   0.00E+00  0.00E+00  0.00E+00
3890.40   0.00E+00  0.00E+00  0.00E+00
3891.40   0.00E+00  0.00E+00  0.00E+00
3892.40   0.00E+00  0.00E+00  0.00E+00
3893.40   0.00E+00  0.00E+00  0.00E+00
3894.40   0.00E+00  0.00E+00  0.00E+00
3895.40   0.00E+00  0.00E+00  0.00E+00
3896.40   0.00E+00  0.00E+00  0.00E+00
3897.40   0.00E+00  0.00E+00  0.00E+00
3898.40   0.00E+00  0.00E+00  0.00E+00
3899.40   0.00E+00  0.00E+00  0.00E+00
3900.40   0.00E+00  0.00E+00  0.00E+00
3901.40   0.00E+00  0.00E+00  0.00E+00
3902.40   0.00E+00  0.00E+00  0.00E+00
3903.40   0.00E+00  0.00E+00  0.00E+00
3904.40   0.00E+00  0.00E+00  0.00E+00
3905.40   0.00E+00  0.00E+00  0.00E+00
3906.40   0.00E+00  0.00E+00  0.00E+00
3907.40   0.00E+00  0.00E+00  0.00E+00
3908.40   0.00E+00  0.00E+00  0.00E+00
3909.40   0.00E+00  0.00E+00  0.00E+00
3910.40   0.00E+00  0.00E+00  0.00E+00
3911.40   0.00E+00  0.00E+00  0.00E+00
3912.40   0.00E+00  0.00E+00  0.00E+00
3913.40   0.00E+00  0.00E+00  0.00E+00
3914.40   0.00E+00  0.00E+00  0.00E+00
3915.40   0.00E+00  0.00E+00  0.00E+00
3916.40   0.00E+00  0.00E+00  0.00E+00
3917.40   0.00E+00  0.00E+00  0.00E+00
3918.40   0.00E+00  0.00E+00  0.00E+00
3919.40   0.00E+00  0.00E+00  0.00E+00
3920.40   0.00E+00  0.00E+00  0.00E+00
3921.40   0.00E+00  0.00E+00  0.00E+00
3922.40   0.00E+00  0.00E+00  0.00E+00
3923.40   0.00E+00  0.00E+00  0.00E+00
3924.40   0.00E+00  0.00E+00  0.00E+00
3925.40   0.00E+00  0.00E+00  0.00E+00
3926.40   0.00E+00  0.00E+00  0.00E+00
3927.40   0.00E+00  0.00E+00  0.00E+00
3928.40   0.00E+00  0.00E+00  0.00E+00
3929.40   0.00E+00  0.00E+00  0.00E+00
3930.40   0.00E+00  0.00E+00  0.00E+00
3931.40   0.00E+00  0.00E+00  0.00E+00
3932.40   0.00E+00  0.00E+00  0.00E+00
3933.40   0.00E+00  0.00E+00  0.00E+00
3934.40   0.00E+00  0.00E+00  0.00E+00
3935.40   0.00E+00  0.00E+00  0.00E+00
3936.40   0.00E+00  0.00E+00  0.00E+00
3937.40   0.00E+00  0.00E+00  0.00E+00
3938.40   0.00E+00  0.00E+00  0.00E+00
3939.40   0.00E+00  0.00E+00  0.00E+00
3940.40   0.00E+00  0.00E+00  0.00E+00
3941.40   0.00E+00  0.00E+00  0.00E+00
3942.40   0.00E+00  0.00E+00  0.00E+00
3943.40   0.00E+00  0.00E+00  0.00E+00
3944.40   0.00E+00  0.00E+00  0.00E+00
3945.40   0.00E+00  0.00E+00  0.00E+00
3946.40   0.00E+00  0.00E+00  0.00E+00
3947.40   0.00E+00  0.00E+00  0.00E+00
3948.40   0.00E+00  0.00E+00  0.00E+00
3949.40   0.00E+00  0.00E+00  0.00E+00
3950.40   0.00E+00  0.00E+00  0.00E+00
3951.40   0.00E+00  0.00E+00  0.00E+00
3952.40   0.00E+00  0.00E+00  0.00E+00
3953.40   0.00E+00  0.00E+00  0.00E+00
3954.41   0.00E+00  0.00E+00  0.00E+00
3955.41   0.00E+00  0.00E+00  0.00E+00
3956.41   0.00E+00  0.00E+00  0.00E+00
3957.41   0.00E+00  0.00E+00  0.00E+00
3958.41   0.00E+00  0.00E+00  0.00E+00
3959.41   0.00E+00  0.00E+00  0.00E+00
3960.41   0.00E+00  0.00E+00  0.00E+00
3961.41   0.00E+00  0.00E+00  0.00E+00
3962.41   0.00E+00  0.00E+00  0.00E+00
3963.41   0.00E+00  0.00E+00  0.00E+00
3964.41   0.00E+00  0.00E+00  0.00E+00
3965.41   0.00E+00  0.00E+00  0.00E+00
3966.41   0.00E+00  0.00E+00  0.00E+00
3967.41   0.00E+00  0.00E+00  0.00E+00
3968.41   0.00E+00  0.00E+00  0.00E+00
3969.41   0.00E+00  0.00E+00  0.00E+00
3970.41   0.00E+00  0.00E+00  0.00E+00
3971.41   0.00E+00  0.00E+00  0.00E+00
3972.41   0.00E+00  0.00E+00  0.00E+00
3973.41   0.00E+00  0.00E+00  0.00E+00
3974.41   0.00E+00  0.00E+00  0.00E+00
3975.41   0.00E+00  0.00E+00  0.00E+00
3976.41   0.00E+00  0.00E+00  0.00E+00
3977.41   0.00E+00  0.00E+00  0.00E+00
3978.41   0.00E+00  0.00E+00  0.00E+00
3979.41   0.00E+00  0.00E+00  0.00E+00
3980.41   0.00E+00  0.00E+00  0.00E+00
3981.41   0.00E+00  0.00E+00  0.00E+00
3982.41   0.00E+00  0.00E+00  0.00E+00
3983.41   0.00E+00  0.00E+00  0.00E+00
3984.41   0.00E+00  0.00E+00  0.00E+00
3985.41   0.00E+00  0.00E+00  0.00E+00
3986.41   0.00E+00  0.00E+00  0.00E+00
3987.41   0.00E+00  0.00E+00  0.00E+00
3988.41   0.00E+00  0.00E+00  0.00E+00
3989.41   0.00E+00  0.00E+00  0.00E+00
3990.41   0.00E+00  0.00E+00  0.00E+00
3991.41   0.00E+00  0.00E+00  0.00E+00
3992.41   0.00E+00  0.00E+00  0.00E+00
3993.41   0.00E+00  0.00E+00  0.00E+00
3994.41   0.00E+00  0.00E+00  0.00E+00
3995.41   0.00E+00  0.00E+00  0.00E+00
3996.41   0.00E+00  0.00E+00  0.00E+00
3997.41   0.00E+00  0.00E+00  0.00E+00
3998.41   0.00E+00  0.00E+00  0.00E+00
3999.41   0.00E+00  0.00E+00  0.00E+00
4000.41   0.00E+00  0.00E+00  0.00E+00
4001.41   0.00E+00  0.00E+00  0.00E+00
4002.41   0.00E+00  0.00E+00  0.00E+00
4003.41   0.00E+00  0.00E+00  0.00E+00
4004.41   0.00E+00  0.00E+00  0.00E+00
4005.41   0.00E+00  0.00E+00  0.00E+00
4006.41   0.00E+00  0.00E+00  0.00E+00
4007.41   0.00E+00  0.00E+00  0.00E+00
4008.41   0.00E+00  0.00E+00  0.00E+00
4009.41   0.00E+00  0.00E+00  0.00E+00
4010.41   0.00E+00  0.00E+00  0.00E+00
4011.41   0.00E+00  0.00E+00  0.00E+00
4012.41   0.00E+00  0.00E+00  0.00E+00
4013.41   0.00E+00  0.00E+00  0.00E+00
4014.41   0.00E+00  0.00E+00  0.00E+00
4015.41   0.00E+00  0.00E+00  0.00E+00
4016.41   0.00E+00  0.00E+00  0.00E+00
4017.41   0.00E+00  0.00E+00  0.00E+00
4018.41   0.00E+00  0.00E+00  0.00E+00
4019.41   0.00E+00  0.00E+00  0.00E+00
4020.41   0.00E+00  0.00E+00  0.00E+00
4021.41   0.00E+00  0.00E+00  0.00E+00
4022.42   0.00E+00  0.00E+00  0.00E+00
4023.42   0.00E+00  0.00E+00  0.00E+00
4024.42   0.00E+00  0.00E+00  0.00E+00
4025.42   0.00E+00  0.00E+00  0.00E+00
4026.42   0.00E+00  0.00E+00  0.00E+00
4027.42   0.00E+00  0.00E+00  0.00E+00
4028.42   0.00E+00  0.00E+00  0.00E+00
4029.42   0.00E+00  0.00E+00  0.00E+00
4030.42   0.00E+00  0.00E+00  0.00E+00
4031.42   0.00E+00  0.00E+00  0.00E+00
4032.42   0.00E+00  0.00E+00  0.00E+00
4033.42   0.00E+00  0.00E+00  0.00E+00
4034.42   0.00E+00  0.00E+00  0.00E+00
4035.42   0.00E+00  0.00E+00  0.00E+00
4036.42   0.00E+00  0.00E+00  0.00E+00
4037.42   0.00E+00  0.00E+00  0.00E+00
4038.42   0.00E+00  0.00E+00  0.00E+00
4039.42   0.00E+00  0.00E+00  0.00E+00
4040.42   0.00E+00  0.00E+00  0.00E+00
4041.42   0.00E+00  0.00E+00  0.00E+00
4042.42   0.00E+00  0.00E+00  0.00E+00
4043.42   0.00E+00  0.00E+00  0.00E+00
4044.42   0.00E+00  0.00E+00  0.00E+00
4045.42   0.00E+00  0.00E+00  0.00E+00
4046.42   0.00E+00  0.00E+00  0.00E+00
4047.42   0.00E+00  0.00E+00  0.00E+00
4048.42   0.00E+00  0.00E+00  0.00E+00
4049.42   0.00E+00  0.00E+00  0.00E+00
4050.42   0.00E+00  0.00E+00  0.00E+00
4051.42   0.00E+00  0.00E+00  0.00E+00
4052.42   0.00E+00  0.00E+00  0.00E+00
4053.42   0.00E+00  0.00E+00  0.00E+00
4054.42   0.00E+00  0.00E+00  0.00E+00
4055.42   0.00E+00  0.00E+00  0.00E+00
4056.42   0.00E+00  0.00E+00  0.00E+00
4057.42   0.00E+00  0.00E+00  0.00E+00
4058.42   0.00E+00  0.00E+00  0.00E+00
4059.42   0.00E+00  0.00E+00  0.00E+00
4060.42   0.00E+00  0.00E+00  0.00E+00
4061.42   0.00E+00  0.00E+00  0.00E+00
4062.42   0.00E+00  0.00E+00  0.00E+00
4063.42   0.00E+00  0.00E+00  0.00E+00
4064.42   0.00E+00  0.00E+00  0.00E+00
4065.42   0.00E+00  0.00E+00  0.00E+00
4066.42   0.00E+00  0.00E+00  0.00E+00
4067.42   0.00E+00  0.00E+00  0.00E+00
4068.42   0.00E+00  0.00E+00  0.00E+00
4069.42   0.00E+00  0.00E+00  0.00E+00
4070.42   0.00E+00  0.00E+00  0.00E+00
4071.42   0.00E+00  0.00E+00  0.00E+00
4072.42   0.00E+00  0.00E+00  0.00E+00
4073.42   0.00E+00  0.00E+00  0.00E+00
4074.42   0.00E+00  0.00E+00  0.00E+00
4075.42   0.00E+00  0.00E+00  0.00E+00
4076.42   0.00E+00  0.00E+00  0.00E+00
4077.42   0.00E+00  0.00E+00  0.00E+00
4078.42   0.00E+00  0.00E+00  0.00E+00
4079.42   0.00E+00  0.00E+00  0.00E+00
4080.42   0.00E+00  0.00E+00  0.00E+00
4081.42   0.00E+00  0.00E+00  0.00E+00
4082.42   0.00E+00  0.00E+00  0.00E+00
4083.42   0.00E+00  0.00E+00  0.00E+00
4084.42   0.00E+00  0.00E+00  0.00E+00
4085.42   0.00E+00  0.00E+00  0.00E+00
4086.42   0.00E+00  0.00E+00  0.00E+00
4087.42   0.00E+00  0.00E+00  0.00E+00
4088.42   0.00E+00  0.00E+00  0.00E+00
4089.42   0.00E+00  0.00E+00  0.00E+00
4090.43   0.00E+00  0.00E+00  0.00E+00
4091.43   0.00E+00  0.00E+00  0.00E+00
4092.43   0.00E+00  0.00E+00  0.00E+00
4093.43   0.00E+00  0.00E+00  0.00E+00
4094.43   0.00E+00  0.00E+00  0.00E+00
4095.43   0.00E+00  0.00E+00  0.00E+00
4096.43   0.00E+00  0.00E+00  0.00E+00
4097.43   0.00E+00  0.00E+00  0.00E+00
4098.43   0.00E+00  0.00E+00  0.00E+00
4099.43   0.00E+00  0.00E+00  0.00E+00
4100.43   0.00E+00  0.00E+00  0.00E+00
4101.43   0.00E+00  0.00E+00  0.00E+00
4102.43   0.00E+00  0.00E+00  0.00E+00
4103.43   0.00E+00  0.00E+00  0.00E+00
4104.43   0.00E+00  0.00E+00  0.00E+00
4105.43   0.00E+00  0.00E+00  0.00E+00
4106.43   0.00E+00  0.00E+00  0.00E+00
4107.43   0.00E+00  0.00E+00  0.00E+00
4108.43   0.00E+00  0.00E+00  0.00E+00
4109.43   0.00E+00  0.00E+00  0.00E+00
4110.43   0.00E+00  0.00E+00  0.00E+00
4111.43   0.00E+00  0.00E+00  0.00E+00
4112.43   0.00E+00  0.00E+00  0.00E+00
4113.43   0.00E+00  0.00E+00  0.00E+00
4114.43   0.00E+00  0.00E+00  0.00E+00
4115.43   0.00E+00  0.00E+00  0.00E+00
4116.43   0.00E+00  0.00E+00  0.00E+00
4117.43   0.00E+00  0.00E+00  0.00E+00
